"","ImmProt_Th17_01","ImmProt_Th17_02","ImmProt_Th17_03","ImmProt_Th17_04"
"ENSG00000102786",NA,NA,NA,NA
"ENSG00000102794",NA,NA,NA,NA
"ENSG00000102796",NA,NA,NA,NA
"ENSG00000102802",NA,NA,NA,NA
"ENSG00000102804",NA,NA,NA,NA
"ENSG00000102805",NA,NA,NA,NA
"ENSG00000102837",NA,NA,NA,NA
"ENSG00000102854",NA,NA,NA,NA
"ENSG00000102858",NA,NA,NA,NA
"ENSG00000102870",NA,NA,NA,NA
"ENSG00000102871",NA,NA,NA,NA
"ENSG00000102878",NA,NA,NA,NA
"ENSG00000102879",NA,NA,NA,NA
"ENSG00000102882",NA,NA,NA,NA
"ENSG00000102886",NA,NA,NA,NA
"ENSG00000102890",NA,NA,NA,NA
"ENSG00000102891",NA,NA,NA,NA
"ENSG00000102893",NA,NA,NA,NA
"ENSG00000102897",NA,NA,NA,NA
"ENSG00000102898",NA,NA,NA,NA
"ENSG00000102900",NA,NA,NA,NA
"ENSG00000102901",NA,NA,NA,NA
"ENSG00000102904",NA,NA,NA,NA
"ENSG00000102908",NA,NA,NA,NA
"ENSG00000102910",NA,NA,NA,NA
"ENSG00000102921",NA,NA,NA,NA
"ENSG00000102924",NA,NA,NA,NA
"ENSG00000102931",NA,NA,NA,NA
"ENSG00000102934",NA,NA,NA,NA
"ENSG00000102935",NA,NA,NA,NA
"ENSG00000102962",NA,NA,NA,NA
"ENSG00000102967",0,0,1,1
"ENSG00000102970",NA,NA,NA,NA
"ENSG00000102974",NA,NA,NA,NA
"ENSG00000102977",NA,NA,NA,NA
"ENSG00000102978",NA,NA,NA,NA
"ENSG00000102981",NA,NA,NA,NA
"ENSG00000102984",NA,NA,NA,NA
"ENSG00000102996",NA,NA,NA,NA
"ENSG00000103005",NA,NA,NA,NA
"ENSG00000103018",NA,NA,NA,NA
"ENSG00000103021",NA,NA,NA,NA
"ENSG00000103023",NA,NA,NA,NA
"ENSG00000103024",0,0,0,1
"ENSG00000103034",NA,NA,NA,NA
"ENSG00000103035",NA,NA,NA,NA
"ENSG00000103037",NA,NA,NA,NA
"ENSG00000103042",NA,NA,NA,NA
"ENSG00000103043",NA,NA,NA,NA
"ENSG00000103044",NA,NA,NA,NA
"ENSG00000103047",NA,NA,NA,NA
"ENSG00000103051",NA,NA,NA,NA
"ENSG00000103056",1,1,1,1
"ENSG00000103061",NA,NA,NA,NA
"ENSG00000103064",1,1,0,0
"ENSG00000103066",NA,NA,NA,NA
"ENSG00000103067",NA,NA,NA,NA
"ENSG00000103089",NA,NA,NA,NA
"ENSG00000103091",NA,NA,NA,NA
"ENSG00000103111",NA,NA,NA,NA
"ENSG00000103121",NA,NA,NA,NA
"ENSG00000103126",NA,NA,NA,NA
"ENSG00000103145",NA,NA,NA,NA
"ENSG00000103148",NA,NA,NA,NA
"ENSG00000103150",1,0,0,1
"ENSG00000103152",NA,NA,NA,NA
"ENSG00000103154",NA,NA,NA,NA
"ENSG00000103160",NA,NA,NA,NA
"ENSG00000103168",NA,NA,NA,NA
"ENSG00000103174",NA,NA,NA,NA
"ENSG00000103175",NA,NA,NA,NA
"ENSG00000103184",NA,NA,NA,NA
"ENSG00000103187",NA,NA,NA,NA
"ENSG00000103194",NA,NA,NA,NA
"ENSG00000103196",NA,NA,NA,NA
"ENSG00000103197",NA,NA,NA,NA
"ENSG00000103199",NA,NA,NA,NA
"ENSG00000103202",0,0,0,1
"ENSG00000103222",0,1,1,0
"ENSG00000103226",NA,NA,NA,NA
"ENSG00000103227",NA,NA,NA,NA
"ENSG00000103241",NA,NA,NA,NA
"ENSG00000103245",NA,NA,NA,NA
"ENSG00000103248",NA,NA,NA,NA
"ENSG00000103249",NA,NA,NA,NA
"ENSG00000103253",NA,NA,NA,NA
"ENSG00000103254",NA,NA,NA,NA
"ENSG00000103257",1,1,0,0
"ENSG00000103260",NA,NA,NA,NA
"ENSG00000103264",NA,NA,NA,NA
"ENSG00000103266",NA,NA,NA,NA
"ENSG00000103269",NA,NA,NA,NA
"ENSG00000103274",NA,NA,NA,NA
"ENSG00000103275",NA,NA,NA,NA
"ENSG00000103310",NA,NA,NA,NA
"ENSG00000103313",NA,NA,NA,NA
"ENSG00000103316",NA,NA,NA,NA
"ENSG00000103319",NA,NA,NA,NA
"ENSG00000103326",NA,NA,NA,NA
"ENSG00000103335",NA,NA,NA,NA
"ENSG00000103342",NA,NA,NA,NA
"ENSG00000103343",NA,NA,NA,NA
"ENSG00000103351",NA,NA,NA,NA
"ENSG00000103353",NA,NA,NA,NA
"ENSG00000103355",NA,NA,NA,NA
"ENSG00000103356",NA,NA,NA,NA
"ENSG00000103363",NA,NA,NA,NA
"ENSG00000103365",NA,NA,NA,NA
"ENSG00000103375",NA,NA,NA,NA
"ENSG00000103381",NA,NA,NA,NA
"ENSG00000103404",NA,NA,NA,NA
"ENSG00000103415",1,1,1,1
"ENSG00000103423",NA,NA,NA,NA
"ENSG00000103426",NA,NA,NA,NA
"ENSG00000103429",NA,NA,NA,NA
"ENSG00000103449",NA,NA,NA,NA
"ENSG00000103460",NA,NA,NA,NA
"ENSG00000103479",NA,NA,NA,NA
"ENSG00000103485",1,1,1,1
"ENSG00000103489",1,1,1,1
"ENSG00000103490",NA,NA,NA,NA
"ENSG00000103494",NA,NA,NA,NA
"ENSG00000103495",NA,NA,NA,NA
"ENSG00000103496",NA,NA,NA,NA
"ENSG00000103502",1,1,1,1
"ENSG00000103507",NA,NA,NA,NA
"ENSG00000103510",NA,NA,NA,NA
"ENSG00000103512",NA,NA,NA,NA
"ENSG00000103522",NA,NA,NA,NA
"ENSG00000103528",NA,NA,NA,NA
"ENSG00000103534",NA,NA,NA,NA
"ENSG00000103540",NA,NA,NA,NA
"ENSG00000103544",NA,NA,NA,NA
"ENSG00000103546",NA,NA,NA,NA
"ENSG00000103549",NA,NA,NA,NA
"ENSG00000103550",NA,NA,NA,NA
"ENSG00000103569",1,1,1,1
"ENSG00000103591",NA,NA,NA,NA
"ENSG00000103599",NA,NA,NA,NA
"ENSG00000103642",NA,NA,NA,NA
"ENSG00000103647",NA,NA,NA,NA
"ENSG00000103653",NA,NA,NA,NA
"ENSG00000103657",NA,NA,NA,NA
"ENSG00000103671",NA,NA,NA,NA
"ENSG00000103707",NA,NA,NA,NA
"ENSG00000103710",NA,NA,NA,NA
"ENSG00000103723",NA,NA,NA,NA
"ENSG00000103740",1,1,1,1
"ENSG00000103742",NA,NA,NA,NA
"ENSG00000103769",NA,NA,NA,NA
"ENSG00000103811",NA,NA,NA,NA
"ENSG00000103852",NA,NA,NA,NA
"ENSG00000103855",NA,NA,NA,NA
"ENSG00000103876",1,0,1,0
"ENSG00000103888",NA,NA,NA,NA
"ENSG00000103932",NA,NA,NA,NA
"ENSG00000103942",NA,NA,NA,NA
"ENSG00000103966",NA,NA,NA,NA
"ENSG00000103978",NA,NA,NA,NA
"ENSG00000103994",NA,NA,NA,NA
"ENSG00000103995",NA,NA,NA,NA
"ENSG00000104043",NA,NA,NA,NA
"ENSG00000104044",NA,NA,NA,NA
"ENSG00000104047",NA,NA,NA,NA
"ENSG00000104055",NA,NA,NA,NA
"ENSG00000104059",NA,NA,NA,NA
"ENSG00000104064",NA,NA,NA,NA
"ENSG00000104067",NA,NA,NA,NA
"ENSG00000104081",NA,NA,NA,NA
"ENSG00000104093",NA,NA,NA,NA
"ENSG00000104112",NA,NA,NA,NA
"ENSG00000104129",NA,NA,NA,NA
"ENSG00000104131",NA,NA,NA,NA
"ENSG00000104133",NA,NA,NA,NA
"ENSG00000104140",NA,NA,NA,NA
"ENSG00000104142",NA,NA,NA,NA
"ENSG00000104147",NA,NA,NA,NA
"ENSG00000104154",NA,NA,NA,NA
"ENSG00000104164",NA,NA,NA,NA
"ENSG00000104177",NA,NA,NA,NA
"ENSG00000104205",NA,NA,NA,NA
"ENSG00000104213",NA,NA,NA,NA
"ENSG00000104218",NA,NA,NA,NA
"ENSG00000104219",NA,NA,NA,NA
"ENSG00000104221",NA,NA,NA,NA
"ENSG00000104228",NA,NA,NA,NA
"ENSG00000104231",NA,NA,NA,NA
"ENSG00000104237",NA,NA,NA,NA
"ENSG00000104267",0,0,1,0
"ENSG00000104290",NA,NA,NA,NA
"ENSG00000104299",NA,NA,NA,NA
"ENSG00000104312",NA,NA,NA,NA
"ENSG00000104313",NA,NA,NA,NA
"ENSG00000104320",NA,NA,NA,NA
"ENSG00000104321",NA,NA,NA,NA
"ENSG00000104324",NA,NA,NA,NA
"ENSG00000104325",1,1,1,1
"ENSG00000104327",NA,NA,NA,NA
"ENSG00000104331",NA,NA,NA,NA
"ENSG00000104332",NA,NA,NA,NA
"ENSG00000104341",NA,NA,NA,NA
"ENSG00000104343",NA,NA,NA,NA
"ENSG00000104356",NA,NA,NA,NA
"ENSG00000104361",NA,NA,NA,NA
"ENSG00000104365",NA,NA,NA,NA
"ENSG00000104368",NA,NA,NA,NA
"ENSG00000104369",NA,NA,NA,NA
"ENSG00000104371",NA,NA,NA,NA
"ENSG00000104375",NA,NA,NA,NA
"ENSG00000104381",NA,NA,NA,NA
"ENSG00000104388",NA,NA,NA,NA
"ENSG00000104408",NA,NA,NA,NA
"ENSG00000104412",NA,NA,NA,NA
"ENSG00000104413",NA,NA,NA,NA
"ENSG00000104415",NA,NA,NA,NA
"ENSG00000104419",NA,NA,NA,NA
"ENSG00000104427",NA,NA,NA,NA
"ENSG00000104432",NA,NA,NA,NA
"ENSG00000104435",NA,NA,NA,NA
"ENSG00000104442",NA,NA,NA,NA
"ENSG00000104447",NA,NA,NA,NA
"ENSG00000104450",NA,NA,NA,NA
"ENSG00000104472",NA,NA,NA,NA
"ENSG00000104490",NA,NA,NA,NA
"ENSG00000104497",NA,NA,NA,NA
"ENSG00000104499",NA,NA,NA,NA
"ENSG00000104517",NA,NA,NA,NA
"ENSG00000104518",NA,NA,NA,NA
"ENSG00000104522",1,1,1,1
"ENSG00000104524",NA,NA,NA,NA
"ENSG00000104529",NA,NA,NA,NA
"ENSG00000104537",NA,NA,NA,NA
"ENSG00000104549",0,1,0,0
"ENSG00000104611",NA,NA,NA,NA
"ENSG00000104613",NA,NA,NA,NA
"ENSG00000104626",NA,NA,NA,NA
"ENSG00000104635",NA,NA,NA,NA
"ENSG00000104643",NA,NA,NA,NA
"ENSG00000104660",NA,NA,NA,NA
"ENSG00000104671",NA,NA,NA,NA
"ENSG00000104679",NA,NA,NA,NA
"ENSG00000104687",1,1,1,1
"ENSG00000104689",NA,NA,NA,NA
"ENSG00000104691",NA,NA,NA,NA
"ENSG00000104695",NA,NA,NA,NA
"ENSG00000104714",NA,NA,NA,NA
"ENSG00000104722",NA,NA,NA,NA
"ENSG00000104723",NA,NA,NA,NA
"ENSG00000104728",NA,NA,NA,NA
"ENSG00000104731",NA,NA,NA,NA
"ENSG00000104738",NA,NA,NA,NA
"ENSG00000104755",NA,NA,NA,NA
"ENSG00000104756",NA,NA,NA,NA
"ENSG00000104760",NA,NA,NA,NA
"ENSG00000104763",1,0,1,1
"ENSG00000104765",NA,NA,NA,NA
"ENSG00000104774",0,1,0,1
"ENSG00000104783",NA,NA,NA,NA
"ENSG00000104804",NA,NA,NA,NA
"ENSG00000104805",NA,NA,NA,NA
"ENSG00000104808",NA,NA,NA,NA
"ENSG00000104812",0,1,0,1
"ENSG00000104814",NA,NA,NA,NA
"ENSG00000104818",NA,NA,NA,NA
"ENSG00000104823",1,1,1,1
"ENSG00000104824",NA,NA,NA,NA
"ENSG00000104825",NA,NA,NA,NA
"ENSG00000104826",NA,NA,NA,NA
"ENSG00000104827",NA,NA,NA,NA
"ENSG00000104833",NA,NA,NA,NA
"ENSG00000104835",NA,NA,NA,NA
"ENSG00000104848",NA,NA,NA,NA
"ENSG00000104852",NA,NA,NA,NA
"ENSG00000104853",NA,NA,NA,NA
"ENSG00000104856",NA,NA,NA,NA
"ENSG00000104859",NA,NA,NA,NA
"ENSG00000104863",NA,NA,NA,NA
"ENSG00000104866",NA,NA,NA,NA
"ENSG00000104870",NA,NA,NA,NA
"ENSG00000104872",NA,NA,NA,NA
"ENSG00000104879",0,0,1,0
"ENSG00000104880",NA,NA,NA,NA
"ENSG00000104881",NA,NA,NA,NA
"ENSG00000104883",NA,NA,NA,NA
"ENSG00000104884",NA,NA,NA,NA
"ENSG00000104885",1,1,1,1
"ENSG00000104886",NA,NA,NA,NA
"ENSG00000104888",NA,NA,NA,NA
"ENSG00000104889",NA,NA,NA,NA
"ENSG00000104892",NA,NA,NA,NA
"ENSG00000104894",NA,NA,NA,NA
"ENSG00000104897",NA,NA,NA,NA
"ENSG00000104899",NA,NA,NA,NA
"ENSG00000104901",NA,NA,NA,NA
"ENSG00000104903",NA,NA,NA,NA
"ENSG00000104904",NA,NA,NA,NA
"ENSG00000104907",NA,NA,NA,NA
"ENSG00000104915",NA,NA,NA,NA
"ENSG00000104918",NA,NA,NA,NA
"ENSG00000104921",NA,NA,NA,NA
"ENSG00000104936",NA,NA,NA,NA
"ENSG00000104938",NA,NA,NA,NA
"ENSG00000104941",NA,NA,NA,NA
"ENSG00000104946",NA,NA,NA,NA
"ENSG00000104951",1,0,0,0
"ENSG00000104953",NA,NA,NA,NA
"ENSG00000104957",NA,NA,NA,NA
"ENSG00000104960",NA,NA,NA,NA
"ENSG00000104964",NA,NA,NA,NA
"ENSG00000104967",NA,NA,NA,NA
"ENSG00000104969",NA,NA,NA,NA
"ENSG00000104972",NA,NA,NA,NA
"ENSG00000104973",NA,NA,NA,NA
"ENSG00000104974",NA,NA,NA,NA
"ENSG00000104976",NA,NA,NA,NA
"ENSG00000104979",NA,NA,NA,NA
"ENSG00000104980",NA,NA,NA,NA
"ENSG00000104983",NA,NA,NA,NA
"ENSG00000104998",NA,NA,NA,NA
"ENSG00000105011",NA,NA,NA,NA
"ENSG00000105048",NA,NA,NA,NA
"ENSG00000105053",NA,NA,NA,NA
"ENSG00000105058",NA,NA,NA,NA
"ENSG00000105063",NA,NA,NA,NA
"ENSG00000105072",NA,NA,NA,NA
"ENSG00000105085",NA,NA,NA,NA
"ENSG00000105088",NA,NA,NA,NA
"ENSG00000105122",NA,NA,NA,NA
"ENSG00000105127",NA,NA,NA,NA
"ENSG00000105131",NA,NA,NA,NA
"ENSG00000105135",NA,NA,NA,NA
"ENSG00000105136",NA,NA,NA,NA
"ENSG00000105137",NA,NA,NA,NA
"ENSG00000105141",NA,NA,NA,NA
"ENSG00000105143",NA,NA,NA,NA
"ENSG00000105146",NA,NA,NA,NA
"ENSG00000105171",NA,NA,NA,NA
"ENSG00000105173",NA,NA,NA,NA
"ENSG00000105176",NA,NA,NA,NA
"ENSG00000105185",NA,NA,NA,NA
"ENSG00000105186",NA,NA,NA,NA
"ENSG00000105193",NA,NA,NA,NA
"ENSG00000105197",NA,NA,NA,NA
"ENSG00000105198",NA,NA,NA,NA
"ENSG00000105202",NA,NA,NA,NA
"ENSG00000105204",NA,NA,NA,NA
"ENSG00000105205",1,1,0,0
"ENSG00000105219",NA,NA,NA,NA
"ENSG00000105220",1,1,1,1
"ENSG00000105221",NA,NA,NA,NA
"ENSG00000105223",0,0,1,0
"ENSG00000105227",NA,NA,NA,NA
"ENSG00000105229",NA,NA,NA,NA
"ENSG00000105245",NA,NA,NA,NA
"ENSG00000105246",NA,NA,NA,NA
"ENSG00000105248",NA,NA,NA,NA
"ENSG00000105251",NA,NA,NA,NA
"ENSG00000105254",1,1,1,1
"ENSG00000105255",NA,NA,NA,NA
"ENSG00000105258",NA,NA,NA,NA
"ENSG00000105261",NA,NA,NA,NA
"ENSG00000105270",NA,NA,NA,NA
"ENSG00000105278",NA,NA,NA,NA
"ENSG00000105281",0,1,1,0
"ENSG00000105287",NA,NA,NA,NA
"ENSG00000105289",NA,NA,NA,NA
"ENSG00000105290",NA,NA,NA,NA
"ENSG00000105298",NA,NA,NA,NA
"ENSG00000105321",NA,NA,NA,NA
"ENSG00000105323",NA,NA,NA,NA
"ENSG00000105325",NA,NA,NA,NA
"ENSG00000105327",NA,NA,NA,NA
"ENSG00000105329",NA,NA,NA,NA
"ENSG00000105339",NA,NA,NA,NA
"ENSG00000105341",NA,NA,NA,NA
"ENSG00000105352",NA,NA,NA,NA
"ENSG00000105355",NA,NA,NA,NA
"ENSG00000105357",NA,NA,NA,NA
"ENSG00000105364",NA,NA,NA,NA
"ENSG00000105366",NA,NA,NA,NA
"ENSG00000105369",NA,NA,NA,NA
"ENSG00000105370",NA,NA,NA,NA
"ENSG00000105371",NA,NA,NA,NA
"ENSG00000105372",NA,NA,NA,NA
"ENSG00000105373",NA,NA,NA,NA
"ENSG00000105374",NA,NA,NA,NA
"ENSG00000105376",NA,NA,NA,NA
"ENSG00000105379",1,1,1,1
"ENSG00000105383",NA,NA,NA,NA
"ENSG00000105388",NA,NA,NA,NA
"ENSG00000105392",NA,NA,NA,NA
"ENSG00000105393",NA,NA,NA,NA
"ENSG00000105397",NA,NA,NA,NA
"ENSG00000105398",NA,NA,NA,NA
"ENSG00000105401",NA,NA,NA,NA
"ENSG00000105402",NA,NA,NA,NA
"ENSG00000105404",NA,NA,NA,NA
"ENSG00000105409",1,1,1,1
"ENSG00000105419",NA,NA,NA,NA
"ENSG00000105426",NA,NA,NA,NA
"ENSG00000105427",NA,NA,NA,NA
"ENSG00000105428",NA,NA,NA,NA
"ENSG00000105429",NA,NA,NA,NA
"ENSG00000105438",NA,NA,NA,NA
"ENSG00000105443",NA,NA,NA,NA
"ENSG00000105447",NA,NA,NA,NA
"ENSG00000105464",NA,NA,NA,NA
"ENSG00000105467",NA,NA,NA,NA
"ENSG00000105472",NA,NA,NA,NA
"ENSG00000105479",NA,NA,NA,NA
"ENSG00000105483",NA,NA,NA,NA
"ENSG00000105486",NA,NA,NA,NA
"ENSG00000105492",NA,NA,NA,NA
"ENSG00000105497",NA,NA,NA,NA
"ENSG00000105499",NA,NA,NA,NA
"ENSG00000105501",NA,NA,NA,NA
"ENSG00000105507",NA,NA,NA,NA
"ENSG00000105509",NA,NA,NA,NA
"ENSG00000105514",NA,NA,NA,NA
"ENSG00000105516",NA,NA,NA,NA
"ENSG00000105518",NA,NA,NA,NA
"ENSG00000105519",NA,NA,NA,NA
"ENSG00000105520",NA,NA,NA,NA
"ENSG00000105523",NA,NA,NA,NA
"ENSG00000105538",NA,NA,NA,NA
"ENSG00000105549",NA,NA,NA,NA
"ENSG00000105550",NA,NA,NA,NA
"ENSG00000105552",1,1,1,1
"ENSG00000105556",NA,NA,NA,NA
"ENSG00000105559",NA,NA,NA,NA
"ENSG00000105568",NA,NA,NA,NA
"ENSG00000105576",NA,NA,NA,NA
"ENSG00000105583",NA,NA,NA,NA
"ENSG00000105605",NA,NA,NA,NA
"ENSG00000105607",1,1,1,1
"ENSG00000105609",NA,NA,NA,NA
"ENSG00000105610",NA,NA,NA,NA
"ENSG00000105612",NA,NA,NA,NA
"ENSG00000105613",NA,NA,NA,NA
"ENSG00000105617",NA,NA,NA,NA
"ENSG00000105618",NA,NA,NA,NA
"ENSG00000105619",NA,NA,NA,NA
"ENSG00000105639",NA,NA,NA,NA
"ENSG00000105640",NA,NA,NA,NA
"ENSG00000105641",NA,NA,NA,NA
"ENSG00000105642",NA,NA,NA,NA
"ENSG00000105643",NA,NA,NA,NA
"ENSG00000105647",NA,NA,NA,NA
"ENSG00000105649",NA,NA,NA,NA
"ENSG00000105650",NA,NA,NA,NA
"ENSG00000105655",0,1,0,0
"ENSG00000105656",NA,NA,NA,NA
"ENSG00000105662",NA,NA,NA,NA
"ENSG00000105664",NA,NA,NA,NA
"ENSG00000105668",NA,NA,NA,NA
"ENSG00000105669",NA,NA,NA,NA
"ENSG00000105671",NA,NA,NA,NA
"ENSG00000105672",NA,NA,NA,NA
"ENSG00000105675",1,1,1,1
"ENSG00000105676",NA,NA,NA,NA
"ENSG00000105677",NA,NA,NA,NA
"ENSG00000105679",NA,NA,NA,NA
"ENSG00000105695",NA,NA,NA,NA
"ENSG00000105696",NA,NA,NA,NA
"ENSG00000105697",NA,NA,NA,NA
"ENSG00000105698",NA,NA,NA,NA
"ENSG00000105699",NA,NA,NA,NA
"ENSG00000105700",NA,NA,NA,NA
"ENSG00000105701",NA,NA,NA,NA
"ENSG00000105705",NA,NA,NA,NA
"ENSG00000105707",NA,NA,NA,NA
"ENSG00000105708",NA,NA,NA,NA
"ENSG00000105711",NA,NA,NA,NA
"ENSG00000105717",NA,NA,NA,NA
"ENSG00000105722",NA,NA,NA,NA
"ENSG00000105723",NA,NA,NA,NA
"ENSG00000105726",NA,NA,NA,NA
"ENSG00000105732",NA,NA,NA,NA
"ENSG00000105737",NA,NA,NA,NA
"ENSG00000105738",NA,NA,NA,NA
"ENSG00000105750",NA,NA,NA,NA
"ENSG00000105755",NA,NA,NA,NA
"ENSG00000105767",NA,NA,NA,NA
"ENSG00000105771",NA,NA,NA,NA
"ENSG00000105778",NA,NA,NA,NA
"ENSG00000105784",NA,NA,NA,NA
"ENSG00000105792",NA,NA,NA,NA
"ENSG00000105793",NA,NA,NA,NA
"ENSG00000105808",NA,NA,NA,NA
"ENSG00000105810",NA,NA,NA,NA
"ENSG00000105819",NA,NA,NA,NA
"ENSG00000105821",NA,NA,NA,NA
"ENSG00000105825",NA,NA,NA,NA
"ENSG00000105829",NA,NA,NA,NA
"ENSG00000105835",1,1,1,1
"ENSG00000105849",NA,NA,NA,NA
"ENSG00000105851",0,1,0,1
"ENSG00000105852",1,0,0,0
"ENSG00000105854",NA,NA,NA,NA
"ENSG00000105855",NA,NA,NA,NA
"ENSG00000105856",NA,NA,NA,NA
"ENSG00000105865",NA,NA,NA,NA
"ENSG00000105866",NA,NA,NA,NA
"ENSG00000105875",NA,NA,NA,NA
"ENSG00000105877",NA,NA,NA,NA
"ENSG00000105879",NA,NA,NA,NA
"ENSG00000105880",NA,NA,NA,NA
"ENSG00000105887",NA,NA,NA,NA
"ENSG00000105889",NA,NA,NA,NA
"ENSG00000105894",NA,NA,NA,NA
"ENSG00000105926",NA,NA,NA,NA
"ENSG00000105928",NA,NA,NA,NA
"ENSG00000105929",NA,NA,NA,NA
"ENSG00000105939",NA,NA,NA,NA
"ENSG00000105948",NA,NA,NA,NA
"ENSG00000105953",1,1,1,1
"ENSG00000105954",NA,NA,NA,NA
"ENSG00000105963",NA,NA,NA,NA
"ENSG00000105967",NA,NA,NA,NA
"ENSG00000105968",NA,NA,NA,NA
"ENSG00000105971",NA,NA,NA,NA
"ENSG00000105974",NA,NA,NA,NA
"ENSG00000105976",NA,NA,NA,NA
"ENSG00000105982",NA,NA,NA,NA
"ENSG00000105983",NA,NA,NA,NA
"ENSG00000105989",NA,NA,NA,NA
"ENSG00000105991",NA,NA,NA,NA
"ENSG00000105993",NA,NA,NA,NA
"ENSG00000105996",NA,NA,NA,NA
"ENSG00000105997",NA,NA,NA,NA
"ENSG00000106003",NA,NA,NA,NA
"ENSG00000106004",NA,NA,NA,NA
"ENSG00000106006",NA,NA,NA,NA
"ENSG00000106009",NA,NA,NA,NA
"ENSG00000106012",NA,NA,NA,NA
"ENSG00000106013",NA,NA,NA,NA
"ENSG00000106018",NA,NA,NA,NA
"ENSG00000106025",NA,NA,NA,NA
"ENSG00000106028",NA,NA,NA,NA
"ENSG00000106031",NA,NA,NA,NA
"ENSG00000106034",NA,NA,NA,NA
"ENSG00000106038",NA,NA,NA,NA
"ENSG00000106049",1,1,1,1
"ENSG00000106052",NA,NA,NA,NA
"ENSG00000106066",NA,NA,NA,NA
"ENSG00000106069",NA,NA,NA,NA
"ENSG00000106070",NA,NA,NA,NA
"ENSG00000106077",NA,NA,NA,NA
"ENSG00000106078",NA,NA,NA,NA
"ENSG00000106080",NA,NA,NA,NA
"ENSG00000106086",NA,NA,NA,NA
"ENSG00000106089",NA,NA,NA,NA
"ENSG00000106100",NA,NA,NA,NA
"ENSG00000106105",NA,NA,NA,NA
"ENSG00000106113",NA,NA,NA,NA
"ENSG00000106123",NA,NA,NA,NA
"ENSG00000106125",NA,NA,NA,NA
"ENSG00000106128",NA,NA,NA,NA
"ENSG00000106144",NA,NA,NA,NA
"ENSG00000106153",NA,NA,NA,NA
"ENSG00000106178",NA,NA,NA,NA
"ENSG00000106211",NA,NA,NA,NA
"ENSG00000106236",NA,NA,NA,NA
"ENSG00000106244",NA,NA,NA,NA
"ENSG00000106245",NA,NA,NA,NA
"ENSG00000106246",NA,NA,NA,NA
"ENSG00000106258",NA,NA,NA,NA
"ENSG00000106261",NA,NA,NA,NA
"ENSG00000106263",NA,NA,NA,NA
"ENSG00000106266",NA,NA,NA,NA
"ENSG00000106268",NA,NA,NA,NA
"ENSG00000106278",NA,NA,NA,NA
"ENSG00000106290",NA,NA,NA,NA
"ENSG00000106299",NA,NA,NA,NA
"ENSG00000106302",NA,NA,NA,NA
"ENSG00000106304",NA,NA,NA,NA
"ENSG00000106305",NA,NA,NA,NA
"ENSG00000106327",NA,NA,NA,NA
"ENSG00000106328",NA,NA,NA,NA
"ENSG00000106330",NA,NA,NA,NA
"ENSG00000106331",NA,NA,NA,NA
"ENSG00000106333",NA,NA,NA,NA
"ENSG00000106336",NA,NA,NA,NA
"ENSG00000106341",NA,NA,NA,NA
"ENSG00000106344",NA,NA,NA,NA
"ENSG00000106346",NA,NA,NA,NA
"ENSG00000106348",0,0,1,1
"ENSG00000106351",NA,NA,NA,NA
"ENSG00000106355",NA,NA,NA,NA
"ENSG00000106366",NA,NA,NA,NA
"ENSG00000106367",NA,NA,NA,NA
"ENSG00000106384",NA,NA,NA,NA
"ENSG00000106392",1,0,1,0
"ENSG00000106397",NA,NA,NA,NA
"ENSG00000106399",NA,NA,NA,NA
"ENSG00000106400",NA,NA,NA,NA
"ENSG00000106404",NA,NA,NA,NA
"ENSG00000106410",NA,NA,NA,NA
"ENSG00000106415",NA,NA,NA,NA
"ENSG00000106436",NA,NA,NA,NA
"ENSG00000106443",NA,NA,NA,NA
"ENSG00000106459",NA,NA,NA,NA
"ENSG00000106460",NA,NA,NA,NA
"ENSG00000106462",NA,NA,NA,NA
"ENSG00000106477",NA,NA,NA,NA
"ENSG00000106479",NA,NA,NA,NA
"ENSG00000106483",NA,NA,NA,NA
"ENSG00000106484",NA,NA,NA,NA
"ENSG00000106511",NA,NA,NA,NA
"ENSG00000106524",NA,NA,NA,NA
"ENSG00000106526",NA,NA,NA,NA
"ENSG00000106536",NA,NA,NA,NA
"ENSG00000106537",NA,NA,NA,NA
"ENSG00000106538",NA,NA,NA,NA
"ENSG00000106541",NA,NA,NA,NA
"ENSG00000106546",NA,NA,NA,NA
"ENSG00000106554",NA,NA,NA,NA
"ENSG00000106560",NA,NA,NA,NA
"ENSG00000106565",NA,NA,NA,NA
"ENSG00000106571",NA,NA,NA,NA
"ENSG00000106588",NA,NA,NA,NA
"ENSG00000106591",NA,NA,NA,NA
"ENSG00000106603",NA,NA,NA,NA
"ENSG00000106605",1,1,1,1
"ENSG00000106608",NA,NA,NA,NA
"ENSG00000106609",NA,NA,NA,NA
"ENSG00000106615",NA,NA,NA,NA
"ENSG00000106617",NA,NA,NA,NA
"ENSG00000106624",NA,NA,NA,NA
"ENSG00000106628",NA,NA,NA,NA
"ENSG00000106631",NA,NA,NA,NA
"ENSG00000106633",NA,NA,NA,NA
"ENSG00000106635",NA,NA,NA,NA
"ENSG00000106636",NA,NA,NA,NA
"ENSG00000106638",NA,NA,NA,NA
"ENSG00000106648",NA,NA,NA,NA
"ENSG00000106665",NA,NA,NA,NA
"ENSG00000106682",NA,NA,NA,NA
"ENSG00000106683",NA,NA,NA,NA
"ENSG00000106686",NA,NA,NA,NA
"ENSG00000106688",NA,NA,NA,NA
"ENSG00000106689",NA,NA,NA,NA
