"","GSM2579315","GSM2579319","GSM2579323","GSM2579327","GSM2579331","GSM2579335","GSM3045784","GSM1414742","GSM1414743","GSM1414744","GSM1414745"
"79623",0,0,0,0,1,0,0,1,0,1,0
"2590",0,0,0,1,0,1,1,1,0,0,0
"11227",1,0,1,0,0,0,0,0,0,0,1
"81031",0,0,0,1,0,0,0,0,0,1,0
"126792",1,0,0,1,1,1,0,1,1,0,0
"11285",0,0,1,1,1,0,0,1,1,0,0
"8972",0,0,0,0,0,0,0,0,0,0,0
"175",1,1,1,1,1,1,1,1,1,1,1
"26301",0,1,0,1,0,0,1,1,0,1,0
"4329",0,0,1,1,1,0,1,1,1,1,0
"7915",1,0,0,0,1,1,1,0,1,1,1
"2731",0,1,0,1,0,0,1,0,0,1,1
"275",1,0,0,0,1,0,1,1,1,1,0
"2653",0,0,0,1,1,1,1,0,0,1,1
"2651",1,0,0,1,1,0,1,0,0,1,1
"55343",1,0,0,0,1,1,0,1,1,0,0
"8836",0,0,0,1,1,0,1,0,1,1,0
"79017",1,1,1,1,1,1,1,1,1,1,1
"8908",1,0,0,0,1,0,1,0,0,0,0
"2992",1,1,1,0,1,0,1,1,1,1,1
"2997",0,1,0,0,1,1,1,1,0,0,0
"2998",0,0,0,0,0,0,0,0,0,0,1
"2687",0,0,0,0,0,0,0,0,0,0,0
"6472",1,1,1,1,1,1,1,1,1,1,1
"6470",0,0,0,1,0,1,1,1,1,0,0
"2717",1,1,0,0,0,1,1,1,1,0,0
"2632",0,0,0,1,1,1,0,0,1,1,0
"2990",1,1,1,1,1,1,1,1,1,1,1
"8372",1,1,0,1,0,1,1,1,1,1,0
"26035",0,0,0,1,1,0,0,0,1,1,1
"54480",1,1,1,1,1,0,1,1,1,0,0
"2131",1,1,0,1,0,1,0,1,0,1,0
"2132",1,0,1,0,1,0,1,1,1,0,0
"27087",1,0,0,0,0,0,1,1,0,0,1
"26229",1,1,1,1,1,1,1,1,1,1,1
"135152",1,0,0,1,1,1,0,0,0,0,1
"4669",0,1,1,1,1,0,0,1,0,0,0
"64579",0,0,0,0,0,0,0,0,0,0,0
"9348",0,1,0,0,0,0,0,0,0,0,1
"8509",0,0,1,1,0,1,0,1,1,1,0
"3340",1,0,0,1,1,0,0,1,0,0,0
"2137",1,0,1,1,0,1,1,1,1,0,0
"2135",1,0,0,1,1,1,1,1,0,0,1
"2134",1,0,0,0,1,0,0,1,0,0,0
"144195",1,0,0,1,0,0,1,1,0,1,0
"154091",0,0,0,1,0,0,0,0,1,0,0
"11182",0,1,0,0,1,0,1,1,0,1,0
"56606",1,1,0,1,0,1,1,0,1,0,1
"6523",0,0,0,0,0,0,0,0,0,0,0
"178",1,1,1,0,0,1,1,0,1,0,1
"5837",0,0,0,1,1,1,0,1,1,0,0
"5834",1,1,1,1,1,1,1,1,1,1,1
"5836",0,1,0,1,0,1,1,1,0,0,1
"2729",1,1,0,0,0,1,1,0,1,1,0
"2730",1,0,1,0,1,0,0,0,1,1,1
"2746",1,1,1,1,1,1,1,1,1,1,1
"2747",1,0,1,1,1,1,1,0,0,1,1
"10841",1,1,0,0,0,1,1,0,0,0,1
"27165",1,1,0,0,1,0,1,0,0,1,1
"2744",1,1,1,1,1,1,1,1,1,1,1
"79751",1,0,0,0,1,0,0,1,1,0,0
"83733",1,1,1,1,1,1,1,1,0,1,0
"2639",1,1,1,1,1,1,1,1,1,1,1
"57084",0,0,0,0,0,0,0,0,0,0,0
"57030",0,0,0,0,0,0,0,0,0,0,0
"246213",0,0,0,0,0,0,0,0,0,0,0
"51179",0,0,0,0,0,0,0,0,0,0,0
"54363",0,0,0,0,0,0,0,0,0,0,0
"2628",1,0,1,0,0,0,0,1,0,1,1
"9380",1,1,1,1,1,1,1,1,1,1,1
"2712",0,0,0,0,0,0,0,0,0,0,0
"2713",1,0,1,0,0,1,0,0,0,1,1
"2710",0,0,1,1,1,1,0,0,0,1,1
"3029",1,0,1,0,1,0,1,1,1,0,0
"6536",0,0,0,0,0,0,0,1,1,0,0
"5226",1,1,1,1,1,1,1,1,1,1,1
"27232",0,1,0,1,0,0,1,1,0,1,0
"57678",1,0,1,1,0,0,1,0,1,1,1
"80055",0,1,0,1,0,1,0,0,1,0,1
"54965",1,1,0,0,1,1,1,0,1,1,1
"93183",1,1,1,1,0,0,1,0,0,1,1
"2936",0,0,0,0,1,1,0,1,1,0,0
"2876",1,1,1,1,1,1,1,1,1,1,1
"7001",1,1,1,1,1,1,1,1,1,1,1
"5052",1,1,1,1,1,1,1,1,1,1,1
"2879",1,1,1,1,1,1,1,1,1,1,1
"2877",0,1,1,1,0,0,1,0,1,1,0
"257202",0,0,0,0,0,0,0,0,0,0,0
"2878",0,1,0,0,0,1,1,0,1,0,0
"2882",1,1,1,1,1,1,1,1,1,1,1
"10935",1,1,1,1,1,1,1,1,1,1,1
"2937",1,1,1,1,1,1,1,1,1,1,1
"2678",1,0,0,0,1,1,1,0,0,1,0
"2679",0,0,0,0,0,0,0,0,0,0,0
"2983",0,1,1,0,0,0,0,0,0,1,0
"4881",0,0,0,0,0,0,0,0,0,0,0
"3000",0,0,0,0,1,0,0,0,0,0,0
"2974",0,1,0,1,0,0,1,0,0,0,1
"4882",0,1,0,1,1,0,1,0,0,1,1
"2986",0,0,0,0,0,0,0,0,0,0,0
"2982",1,1,1,1,1,1,1,0,0,1,1
"2984",0,0,0,0,0,0,0,1,0,0,1
"2977",0,0,0,0,0,0,0,0,0,0,0
"9615",0,0,0,1,0,1,0,0,0,0,1
"763",0,0,0,0,0,0,0,0,0,1,0
"11238",1,1,0,1,1,0,0,0,1,1,0
"23556",1,1,1,0,0,0,1,0,1,0,1
"55650",1,0,0,0,1,1,0,1,1,0,0
"53905",0,0,1,0,1,1,0,0,0,1,1
"50506",1,1,1,1,1,1,1,1,0,0,1
"343",0,0,0,1,0,1,1,0,1,1,0
"5281",0,0,0,1,0,1,0,0,0,0,1
"84720",0,1,0,1,1,0,0,1,0,0,0
"54872",0,1,1,1,0,1,0,0,1,1,1
"80235",1,0,0,0,1,0,0,1,0,0,1
"128869",1,1,0,1,1,1,1,1,1,1,1
"10026",1,0,1,0,0,0,0,0,1,0,1
"51604",0,1,1,0,1,0,1,1,0,0,0
"94005",1,1,1,1,1,1,1,1,1,1,1
"8733",1,1,1,1,1,1,1,1,1,1,1
"3028",1,1,1,1,1,1,1,1,1,1,1
"3033",1,0,0,0,0,1,0,0,1,1,0
"3037",0,0,0,0,0,0,0,0,0,0,0
"3038",0,0,0,0,1,0,1,0,1,1,0
"3036",1,0,0,0,0,0,1,1,1,0,0
"27235",1,0,1,1,0,1,0,1,1,0,0
"6522",0,0,1,1,1,0,0,1,1,0,0
"83697",0,0,1,0,0,0,1,0,0,1,1
"6521",1,0,0,0,0,1,0,1,0,0,0
"6508",1,1,1,1,1,1,1,1,0,1,0
"2645",1,0,1,0,1,1,0,1,1,1,0
"3098",1,1,1,1,1,1,1,1,1,1,1
"3099",1,1,0,1,1,0,0,1,1,0,0
"80201",1,1,0,0,1,1,0,1,1,0,0
"3101",0,0,0,1,0,1,1,1,0,0,1
"3081",1,0,1,1,1,0,1,0,1,1,0
"11112",1,1,1,1,1,1,1,1,1,1,1
"3067",0,1,0,0,0,1,0,1,0,1,0
"496",0,0,0,0,0,0,0,0,1,0,0
"495",0,0,0,0,0,1,0,0,0,0,0
"8942",0,0,0,0,0,1,1,1,0,0,1
"3157",0,1,1,0,0,1,0,0,1,1,1
"3158",0,0,0,0,0,0,0,0,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0
"3155",1,0,1,1,0,0,1,1,0,1,0
"3162",1,1,0,0,0,1,1,1,0,0,1
"26062",0,0,0,0,0,0,0,0,0,0,0
"197257",0,1,0,0,1,0,0,1,0,0,1
"6448",1,1,1,1,1,1,1,1,1,1,1
"3290",0,0,0,0,0,1,1,0,0,1,1
"3291",1,1,1,1,1,1,1,0,1,0,1
"3292",1,0,1,1,1,0,1,1,0,0,0
"3294",0,0,0,0,1,0,0,0,1,0,0
"51478",1,1,0,1,0,1,0,0,0,1,1
"3283",0,0,0,0,0,0,0,0,0,0,0
"3284",0,0,0,0,0,0,0,0,0,0,0
"80270",0,1,0,0,1,0,1,1,1,0,1
"57026",0,0,1,0,0,0,0,1,0,0,0
"3419",1,1,0,0,0,0,1,0,1,1,1
"3421",1,1,1,1,1,1,1,1,1,1,1
"3420",1,1,1,1,1,1,1,1,1,1,1
"3417",1,1,1,0,0,1,1,0,0,1,1
"3418",1,1,1,1,1,1,1,1,1,1,1
"7173",0,0,0,0,0,0,0,0,0,0,0
"3425",0,1,0,1,0,1,0,1,0,0,0
"587",0,0,1,0,1,1,1,1,1,0,0
"8501",1,1,0,0,1,0,0,1,0,0,0
"55586",1,0,0,0,0,0,0,0,0,1,1
"114134",0,0,0,1,1,1,1,0,0,0,1
"6526",0,1,0,1,1,1,0,0,1,0,1
"3422",1,1,1,1,1,1,1,1,1,1,1
"91734",1,1,1,1,1,1,1,0,1,1,0
"160728",0,0,0,0,0,0,0,0,0,0,0
"8801",1,1,1,1,1,1,1,1,1,1,1
"8802",1,1,1,1,1,1,1,1,1,1,1
"8803",1,1,0,0,0,1,1,0,0,0,1
"9990",1,0,0,1,1,0,1,0,1,1,1
"6560",1,0,1,1,0,0,0,1,1,0,0
"57468",1,0,0,0,1,0,0,1,0,1,0
"3795",1,0,1,0,0,1,1,1,0,1,0
"84679",0,1,0,1,1,0,1,0,0,1,1
"23315",1,0,0,1,0,1,0,0,0,1,0
"8564",0,0,0,0,1,1,0,1,0,1,1
"3938",0,0,1,0,0,0,1,1,0,0,0
"53",1,0,1,1,0,1,1,1,1,0,0
"3931",1,1,0,1,1,0,0,1,0,0,0
"387775",0,0,0,0,0,0,0,0,0,0,0
"124637",0,1,0,0,1,0,0,0,1,1,0
"366",0,0,1,0,0,0,0,0,0,0,0
"11283",0,0,0,0,0,0,0,0,0,0,0
"4047",0,0,1,0,1,1,1,1,1,1,0
"1178",1,1,0,0,0,0,1,1,1,0,0
"5321",0,0,0,0,1,0,0,0,0,0,0
"29124",0,0,0,0,0,0,0,0,0,0,0
"51268",1,1,0,0,1,1,1,1,0,0,0
"4023",1,1,1,1,1,1,1,1,0,0,0
"1056",1,1,0,0,0,0,1,1,1,0,0
"3990",1,0,0,0,0,1,1,0,0,1,0
"80339",0,1,0,0,1,0,0,0,1,1,0
"11343",1,0,1,0,0,0,1,1,0,1,1
"50487",0,0,0,0,0,0,0,0,0,0,0
"9227",0,0,0,0,0,0,0,0,0,0,0
"6309",1,1,0,1,0,1,0,0,0,1,1
"4048",1,1,1,1,1,1,1,1,1,1,1
"4258",1,0,1,0,0,0,1,1,0,1,0
"4259",1,1,1,1,0,0,0,1,0,1,0
"4056",1,1,0,1,1,0,0,1,0,0,0
"2954",0,1,1,1,1,1,1,1,0,0,0
"2548",1,0,0,0,1,0,1,1,0,0,0
"56922",0,1,0,1,1,0,1,0,1,0,0
"64087",1,1,1,1,0,0,1,0,0,1,1
"23417",0,1,0,0,1,1,1,0,0,1,0
"4357",1,1,1,1,0,0,1,1,0,1,0
"4190",1,1,1,1,1,1,1,1,1,1,1
"4191",1,1,1,1,1,1,1,1,1,1,1
"4200",0,1,1,0,0,1,0,0,1,1,1
"4199",0,0,0,0,0,0,0,0,0,0,0
"10873",0,1,0,1,1,0,0,1,0,0,1
"3620",1,1,1,1,1,1,1,0,0,1,0
"1545",1,0,0,0,0,0,0,0,1,0,1
"1543",0,0,0,0,0,1,0,1,0,0,1
"1557",0,0,0,0,0,0,0,0,0,0,0
"1544",0,0,0,0,0,0,0,0,0,1,0
"27430",1,1,1,1,1,1,1,1,1,1,1
"4144",1,1,1,1,1,1,1,1,1,1,1
"4143",0,0,0,0,0,0,0,0,0,0,0
"4548",0,1,1,0,1,0,0,0,0,1,1
"4598",1,0,0,0,0,1,1,1,0,0,0
"8867",1,0,0,1,0,1,1,0,1,1,1
"3635",1,1,1,1,1,1,1,1,1,1,1
"3632",0,0,1,1,1,0,1,1,0,0,0
"3636",1,0,1,1,0,0,1,1,0,0,0
"27124",0,0,0,0,0,0,0,0,0,0,1
"3633",1,0,1,1,1,0,0,1,0,1,0
"56623",1,1,0,0,0,1,1,1,1,0,0
"3628",0,0,1,1,0,0,0,0,0,1,1
"3706",1,1,1,1,1,1,1,1,0,1,0
"3707",1,1,1,1,1,1,1,1,1,1,1
"80271",0,1,0,1,1,0,1,1,1,0,0
"51477",1,1,1,1,1,1,1,1,1,1,1
"8821",1,1,1,1,1,1,1,0,1,0,1
"3631",1,1,1,1,1,1,1,0,1,1,1
"2595",1,0,0,1,1,1,1,0,1,1,1
"84693",1,0,1,0,1,0,1,0,1,1,1
"4594",1,1,1,0,0,1,0,0,0,1,1
"80168",0,0,0,0,0,0,0,0,0,0,0
"116255",0,0,1,0,0,0,0,0,0,0,0
"4507",1,0,0,1,0,1,0,0,1,1,1
"10797",1,1,1,1,1,1,1,1,1,1,1
"56913",0,1,1,0,1,1,1,0,1,1,1
"91703",1,1,0,1,0,0,0,1,0,0,0
"443",0,0,0,0,0,0,0,0,0,0,0
"4668",1,1,0,0,1,1,1,1,0,0,0
"9498",0,0,0,1,1,1,1,0,0,1,1
"57282",0,1,0,0,0,0,0,0,0,0,0
"6528",1,1,0,0,1,0,1,1,1,0,0
"482",1,1,0,0,0,1,0,0,1,1,0
"476",1,1,1,1,1,1,1,1,1,1,1
"480",0,0,0,0,0,0,0,0,0,0,0
"483",1,1,1,1,1,1,1,1,1,1,1
"23439",0,0,0,0,0,0,0,0,0,0,0
"477",0,0,0,0,0,0,0,0,0,0,0
"481",1,0,0,0,1,1,1,1,0,1,1
"478",0,0,1,1,1,1,0,1,1,0,0
"6549",0,1,0,0,0,1,1,1,0,0,0
"6550",1,1,0,0,0,1,1,1,1,1,0
"6548",1,0,0,0,1,1,0,1,1,0,0
"84735",0,0,0,1,0,0,0,0,0,1,1
"55748",1,1,1,1,1,1,1,1,1,1,1
"6559",0,1,0,0,0,0,0,1,0,0,0
"57419",0,0,0,0,0,0,0,0,0,0,0
"123041",0,1,0,0,0,0,0,0,0,1,0
"9187",0,0,0,1,1,1,1,0,0,1,1
"25769",0,0,0,0,0,0,0,0,0,0,0
"124583",0,0,1,0,0,1,1,1,1,0,0
"79077",1,1,1,1,1,1,1,1,1,1,1
"9583",1,0,0,1,1,1,1,0,0,1,1
"1841",1,1,1,1,1,1,1,1,1,1,1
"4832",1,1,1,1,1,1,1,1,1,1,1
"4830",1,1,1,1,1,1,1,1,1,1,1
"29922",1,1,1,0,0,1,1,0,0,0,1
"10201",1,0,1,0,0,1,1,0,1,1,1
"4831",0,0,0,0,0,0,0,0,0,0,0
"4833",1,1,1,1,1,1,1,1,1,1,1
"57127",0,0,0,1,0,0,0,0,0,0,0
"6005",0,0,0,0,0,0,0,0,0,0,0
"6557",0,0,0,0,0,1,0,0,0,0,0
"6558",1,0,0,1,1,1,1,0,1,1,1
"349565",0,1,0,1,0,1,1,1,1,1,0
"64802",1,1,0,0,0,1,1,1,1,0,0
"23057",0,0,0,0,0,0,0,0,0,0,0
"10135",1,1,1,0,0,0,0,0,1,0,1
"4837",0,0,0,0,0,0,0,0,0,0,0
"5409",0,0,0,0,1,0,1,1,0,0,0
"4843",0,1,0,0,0,0,1,1,0,0,0
"4846",0,1,0,0,1,1,1,1,1,0,0
"4842",0,0,0,0,0,0,0,0,0,0,0
"4860",1,1,1,1,1,1,1,1,1,1,0
"6580",0,1,0,1,1,0,0,1,0,0,1
"55808",1,0,1,1,0,1,0,1,1,0,0
"30833",1,1,1,1,1,1,1,1,1,1,1
"5251",1,1,0,0,0,0,1,1,0,0,1
"56953",0,0,0,1,1,1,1,1,0,1,0
"4907",1,0,1,1,1,0,0,1,0,1,0
"6476",1,1,1,1,1,1,0,1,1,1,1
"5009",0,0,0,0,0,0,0,0,0,0,0
"5019",1,1,1,1,1,1,1,1,1,1,1
"64064",0,0,0,0,0,0,0,1,0,0,0
"1629",0,1,1,0,0,1,0,0,1,1,1
"594",0,1,0,1,0,0,1,0,1,1,1
"593",0,1,1,0,0,1,0,1,1,0,0
"26873",1,0,0,1,0,0,1,1,0,0,0
"4942",1,1,1,1,1,1,1,1,1,1,1
"7372",0,1,1,0,0,1,1,0,1,1,0
"10861",1,1,1,0,1,0,0,1,0,1,0
"1811",0,0,0,0,1,0,0,0,1,0,1
"1836",1,1,0,0,1,0,1,0,0,1,1
"1583",0,0,0,0,0,0,0,0,0,0,0
"1584",0,0,0,0,0,0,0,0,0,0,0
"1585",0,0,0,0,0,0,0,0,0,1,0
"1586",0,0,0,0,0,0,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0
"1576",0,0,1,0,0,1,0,0,1,0,1
"1593",0,1,0,0,1,0,0,0,0,0,1
"1548",0,0,0,0,1,0,1,1,1,1,0
"1553",0,0,0,0,0,0,0,1,0,0,0
"1562",0,0,0,0,0,0,0,0,0,0,0
"1558",0,0,1,0,0,0,1,0,0,1,1
"1559",0,0,0,0,0,0,0,0,0,0,0
"1565",0,0,1,1,1,1,1,1,0,1,0
"1572",1,1,1,0,0,0,0,0,1,0,0
"51302",0,0,0,0,0,0,0,1,0,0,0
"64816",0,0,0,0,1,0,0,0,0,1,1
"1577",1,1,0,1,0,0,1,0,0,1,1
"1551",0,0,1,0,0,0,1,0,0,1,1
"10858",0,0,1,0,0,0,0,0,0,1,0
"66002",0,0,0,0,0,0,0,0,0,0,0
"8529",0,0,0,0,0,0,0,0,0,0,0
"4051",0,0,0,0,0,0,0,0,0,0,0
"9420",1,1,1,1,1,1,1,0,0,0,1
"1582",0,0,0,0,1,0,0,0,0,0,0
"5831",0,1,1,0,0,1,0,1,1,0,0
"5050",1,1,1,1,1,1,1,1,1,1,1
"5051",0,1,0,0,1,0,1,1,1,0,0
"5049",1,1,1,1,0,1,1,0,1,1,1
"5048",1,1,1,1,1,1,1,1,1,1,1
"7941",0,0,0,1,0,0,1,0,1,0,1
"347734",1,1,1,1,1,1,1,1,1,1,1
"57194",1,1,1,1,1,0,1,1,1,1,0
"5337",0,0,0,0,0,0,0,0,0,1,1
"5338",1,1,0,0,0,0,1,1,1,0,0
"130013",1,1,1,0,1,0,0,0,1,1,1
"5091",0,0,1,1,1,1,0,1,1,0,0
"5244",1,0,0,0,0,1,0,1,0,1,1
"5136",0,0,0,0,0,0,0,0,0,0,0
"5142",1,1,1,1,0,1,1,1,1,1,1
"5137",0,0,0,0,0,0,0,0,0,0,0
"5151",1,0,1,1,0,0,1,0,0,1,1
"50940",0,0,0,0,0,0,0,0,0,0,0
"5139",0,0,0,0,0,0,0,0,0,0,0
"5140",1,1,1,1,1,1,1,0,1,1,1
"27115",0,0,0,0,1,1,1,0,1,1,1
"5144",1,0,1,1,1,0,1,0,1,1,1
"5153",1,1,0,0,1,1,0,0,0,1,1
"5150",1,1,1,1,1,1,1,1,1,1,1
"5138",1,0,1,0,1,0,1,1,0,1,0
"8622",0,0,0,1,1,0,1,0,0,0,1
"5141",0,1,1,0,0,1,0,1,1,0,0
"5143",0,0,0,0,1,0,0,0,0,0,0
"10846",0,0,0,0,0,0,0,0,0,0,0
"5152",0,0,1,1,1,0,0,1,0,1,0
"5148",0,0,1,1,1,1,0,1,0,0,1
"8654",0,1,0,1,1,0,0,0,0,0,1
"5145",0,0,0,0,0,0,0,1,0,0,0
"5147",1,1,1,1,1,1,1,1,1,1,1
"5146",1,0,0,1,0,1,1,0,0,0,1
"5158",1,1,0,0,1,0,1,1,0,0,0
"5149",0,0,0,0,0,0,0,1,0,1,0
"1737",1,0,1,0,0,0,0,0,1,0,1
"5162",1,1,1,1,1,1,1,1,1,1,1
"5160",1,1,1,1,1,1,1,1,1,1,1
"5161",0,0,0,0,0,1,0,0,0,0,0
"55163",0,1,1,0,0,1,1,1,0,0,0
"10396",1,1,0,0,1,0,0,0,0,0,1
"5105",0,0,0,0,0,0,0,0,0,0,0
"5106",1,1,1,1,0,1,1,1,1,1,1
"8310",1,1,1,1,0,0,0,1,1,0,0
"5833",0,0,1,0,1,1,0,1,1,0,0
"10400",1,1,1,1,1,1,1,1,1,1,1
"26227",1,1,1,1,0,0,1,1,0,0,0
"5730",1,0,0,0,0,1,0,0,1,0,0
"27306",0,0,0,0,0,1,0,1,0,1,0
"9536",0,0,0,0,1,0,0,1,0,0,1
"80142",1,1,1,1,1,1,1,1,1,1,1
"5740",1,0,0,1,0,0,1,1,0,0,0
"114971",1,1,0,0,1,0,0,1,1,1,0
"9489",1,1,1,1,1,1,1,1,1,1,1
"5743",1,1,0,1,0,0,1,1,0,1,0
"5742",1,0,0,0,1,1,1,1,0,1,0
"6898",1,0,1,0,1,0,0,0,0,0,1
"5053",0,0,0,0,0,0,0,0,0,0,0
"5264",1,0,0,1,0,1,1,1,1,0,0
"5728",0,1,1,1,1,1,1,0,1,0,1
"8871",1,0,0,1,1,1,0,0,1,0,0
"8395",0,1,1,0,0,1,1,1,0,1,0
"8394",1,0,1,1,1,0,1,0,1,1,0
"23396",0,0,0,1,1,1,1,1,0,0,0
"5297",0,1,0,1,0,1,1,1,1,0,1
"55361",0,1,1,1,0,0,1,1,0,0,0
"5298",1,1,1,1,1,1,1,1,1,1,1
"5295",1,1,0,1,0,0,1,0,1,0,1
"23533",1,1,0,1,1,1,1,1,1,1,0
"5290",1,0,0,1,1,1,1,0,1,0,1
"5293",1,1,1,1,1,1,1,1,1,1,1
"5296",0,0,0,0,0,0,0,0,0,0,0
"8503",0,0,0,0,0,0,0,0,0,1,1
"5291",1,1,0,0,0,1,1,0,1,1,0
"5294",1,0,0,1,0,1,1,0,1,1,0
"10870",1,1,1,1,1,1,1,1,1,1,1
"4952",1,1,1,1,0,0,0,0,1,1,0
"23236",0,1,0,0,1,0,1,1,1,0,0
"5336",1,0,0,0,0,0,1,1,0,1,1
"5335",1,1,1,1,1,1,1,1,1,1,1
"5334",1,0,1,0,1,0,1,0,1,1,1
"5331",1,0,1,0,1,1,0,1,1,0,0
"257068",1,0,1,0,1,1,1,0,1,1,1
"84812",1,1,1,0,1,0,0,0,1,1,0
"5330",1,0,1,1,1,1,1,1,1,1,0
"23007",0,0,0,1,0,0,1,0,1,1,0
"51196",0,0,0,0,1,1,1,0,0,1,1
"5332",0,1,0,0,0,0,0,0,0,0,0
"113026",0,1,0,1,0,1,1,1,1,0,0
"5333",0,1,1,1,0,0,1,1,0,0,0
"89869",0,0,0,0,0,1,0,0,0,0,0
"5288",0,0,0,0,0,0,0,0,0,0,0
"5286",1,1,0,1,0,1,1,0,0,0,1
"5287",0,0,0,1,1,1,0,1,0,0,0
"200576",0,0,0,1,1,1,1,0,0,1,1
"5305",1,1,1,1,1,1,1,1,1,1,1
"79837",1,1,1,1,1,1,1,1,1,1,1
"5289",1,0,1,1,0,0,1,0,1,0,1
"5277",1,1,1,1,0,0,0,0,0,1,1
"51227",1,1,0,0,0,0,0,1,1,0,0
"8818",1,1,1,1,1,1,1,1,1,1,1
"9091",1,1,0,0,1,0,0,1,1,0,0
"5279",1,1,1,1,1,1,1,1,1,1,1
"5283",1,1,1,1,1,1,1,1,1,1,1
"123745",0,0,0,0,0,0,0,0,0,0,0
"8398",1,1,0,0,1,1,1,1,0,1,0
"64600",0,0,0,0,0,0,0,0,0,0,0
"81579",1,0,0,1,1,1,1,0,1,1,1
"100137049",0,1,0,1,0,0,1,1,1,0,0
"5322",0,0,0,0,0,0,0,0,0,0,0
"5320",0,0,0,0,0,0,0,0,0,0,0
"30814",0,0,0,0,0,0,0,0,0,0,0
"26279",0,1,0,0,0,0,0,0,0,0,1
"5319",0,1,1,1,0,0,0,0,0,0,1
"10654",1,1,1,1,1,1,1,1,1,1,1
"117283",0,0,0,0,0,0,0,0,0,0,0
"9807",1,1,1,1,1,1,1,1,1,1,0
"51447",1,1,1,1,1,1,1,1,1,1,1
"8876",0,0,0,0,0,0,0,0,0,1,1
"8875",0,1,0,1,1,0,1,0,0,0,1
"55350",0,1,0,0,0,0,1,1,0,0,1
"27068",1,1,1,1,1,1,1,1,1,1,1
"8613",0,0,0,0,0,0,0,1,0,1,1
"8611",1,1,1,1,1,0,1,1,1,1,1
"8612",0,0,1,0,0,0,0,1,0,0,0
"5498",1,0,1,1,0,0,1,1,0,0,0
"8288",0,1,0,0,0,0,0,0,1,1,0
"9588",1,1,1,1,1,1,1,1,1,1,1
"4353",0,0,0,0,0,1,0,1,0,0,0
"5625",1,0,0,0,0,0,1,0,1,1,0
"6578",0,0,0,0,0,0,0,0,0,0,0
"23761",1,1,1,1,1,1,1,1,1,1,1
"9791",1,1,1,1,1,1,1,1,1,1,1
"81490",1,1,0,1,1,1,1,1,0,0,0
"10005",1,0,1,0,1,0,1,1,0,0,0
"10965",1,1,1,1,1,1,1,1,1,1,1
"122970",0,0,1,1,0,0,0,1,0,0,1
"5805",1,1,0,1,0,0,1,0,1,1,0
"6303",1,1,1,1,1,1,1,1,1,1,1
"112483",1,1,1,1,1,1,1,1,1,1,1
"8566",0,0,1,0,1,1,1,1,1,0,0
"151531",1,0,0,0,0,1,0,0,0,0,0
"7378",1,1,1,1,1,1,1,1,1,1,1
"2944",0,0,0,1,1,0,1,1,0,1,1
"64080",0,0,1,1,0,0,1,1,0,0,0
"5959",1,0,1,1,0,0,0,0,0,1,1
"8608",0,0,1,1,0,1,1,0,0,1,0
"112724",0,1,0,1,1,0,1,1,1,0,0
"157506",0,0,1,1,0,1,1,0,1,1,0
"51109",1,1,1,1,1,1,1,1,1,1,1
"57665",1,1,1,1,1,1,1,1,1,1,1
"195814",0,0,0,0,0,0,0,0,0,0,0
"145226",0,0,0,0,1,0,0,0,1,1,0
"50700",0,0,1,0,0,0,0,0,0,0,0
"8228",0,0,0,1,1,1,1,1,0,1,0
"113278",0,0,0,0,0,1,0,0,1,0,0
"54981",1,1,1,1,1,1,1,1,1,1,1
"6482",1,1,1,1,1,1,1,1,1,1,1
"6484",1,0,0,0,1,1,0,1,0,0,0
"6483",1,0,1,0,1,1,1,1,1,0,0
"10090",1,0,1,0,0,1,0,0,0,1,1
"9653",1,1,0,0,0,1,1,0,0,1,1
"3423",1,1,1,1,0,0,0,0,1,1,1
"222537",0,0,0,0,0,0,0,0,0,0,0
"9957",1,1,1,1,1,1,1,1,0,1,1
"9951",0,0,0,0,0,0,0,0,0,0,0
"9956",0,0,0,0,0,0,0,0,0,0,0
"9955",1,1,0,1,0,1,1,0,1,1,0
"9953",1,1,0,1,0,0,0,0,0,1,1
"55501",1,0,1,1,0,1,1,1,0,0,0
"113189",1,0,1,0,1,0,1,1,0,0,0
"50515",1,1,0,1,1,0,1,1,0,1,0
"166012",0,0,0,0,0,1,0,0,0,0,0
"411",0,0,0,1,1,0,1,1,1,0,0
"23563",0,0,0,0,0,0,0,0,0,0,0
"4166",0,0,0,0,0,0,0,0,0,0,0
"10164",1,1,1,1,1,1,1,1,0,0,1
"9435",0,0,1,0,1,1,1,1,0,0,1
"8534",0,0,0,0,0,0,0,0,0,0,0
"9469",0,0,0,0,0,0,0,0,0,0,0
"56548",1,0,0,0,1,1,1,1,0,0,0
"266722",0,0,0,0,0,0,0,0,0,0,0
"9394",0,0,1,1,1,0,0,1,1,0,0
"90161",0,0,0,0,0,0,0,0,0,0,0
"2799",1,1,0,1,1,0,0,0,1,1,0
"10157",0,0,1,1,1,0,0,0,0,0,1
"118881",1,1,1,1,1,0,1,0,0,1,1
"3176",0,0,1,0,0,0,0,0,0,0,1
"1757",1,1,0,0,1,1,1,1,0,0,1
"81537",0,1,0,1,0,0,0,0,0,1,1
"6652",0,0,1,1,0,0,0,1,1,0,0
"6342",1,1,1,1,1,1,1,1,1,1,1
"9056",1,0,1,1,0,0,1,1,0,1,0
