"","GSM2722357","GSM2722361","GSM2722365","GSM2722369","GSM2722373","GSM2722377","GSM2859422","GSM2859450","GSM2859479","GSM2859514","GSM3355220","GSM3355221","GSM3355222","GSM3355223","GSM3355224"
"6517",0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
"6515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1718",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8560",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123099",0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
"11309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1723",1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
"1809",1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
"1808",0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
"1807",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23539",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2224",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29958",0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
"60386",1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
"84920",0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
"79087",0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
"26002",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621",1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
"7299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6581",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"669",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"5224",1,1,0,1,0,0,1,1,1,1,0,1,1,1,0
"5223",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51071",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1806",0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
"7083",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7084",1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
"1854",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3704",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10682",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1892",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"549",1,0,1,1,0,0,1,1,1,0,0,1,1,0,1
"1962",0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
"1891",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11001",1,0,1,0,1,0,0,0,1,1,0,1,1,1,0
"28231",1,1,1,0,1,0,0,0,0,1,1,1,0,0,0
"53919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10257",1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
"28232",1,1,0,0,0,1,0,1,1,0,0,1,1,1,0
"2109",1,1,0,0,0,1,1,1,0,0,1,1,1,0,0
"2108",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2110",1,1,0,0,0,1,0,1,1,0,0,1,1,0,0
"55500",0,0,1,1,1,0,0,1,1,0,0,0,0,1,1
"55224",0,1,0,1,0,1,0,0,1,1,0,0,0,1,1
"8790",1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"51086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2181",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"2180",1,0,0,0,1,1,1,0,1,0,0,1,0,1,1
"2182",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81616",0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"51703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23305",1,0,0,0,0,1,0,1,0,1,0,0,1,1,1
"116285",0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
"5167",1,1,0,0,0,0,1,0,0,1,0,0,1,1,1
"5169",0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
"6785",1,0,1,0,0,0,0,1,0,0,0,0,1,1,1
"60481",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79071",1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
"1579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2194",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10999",1,1,0,0,1,1,0,1,1,0,1,1,0,0,0
"376497",0,1,1,1,0,0,0,1,1,0,1,1,1,0,0
"230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
"229",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5208",0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
"5207",0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
"2203",0,0,1,1,0,0,0,1,0,0,0,1,1,0,1
"5210",0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
"5209",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2235",0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
"10840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79901",1,0,1,0,1,0,1,0,1,1,0,0,0,1,1
"197258",0,1,1,1,0,1,0,1,0,1,1,1,0,0,0
"125061",1,1,0,0,1,1,0,0,0,1,1,1,1,0,0
"1719",1,0,0,0,1,1,0,0,1,1,0,1,0,0,1
"2356",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155184",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"29988",0,1,0,0,1,1,1,0,0,1,1,0,1,0,0
"66035",0,1,0,1,0,1,1,1,0,1,0,1,1,0,0
"6518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160428",0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
"25902",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"4522",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2519",0,0,1,1,0,1,1,1,0,1,0,1,1,0,0
"2517",0,1,0,1,0,1,0,0,1,1,0,1,1,1,0
"2184",1,1,0,0,0,1,0,0,1,1,1,1,1,0,0
"2271",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2523",0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"2525",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"10690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2683",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9334",1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"8704",1,1,0,0,1,1,0,0,1,0,1,1,1,0,0
"8703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2820",0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"5832",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9563",1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"2539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2542",0,0,1,1,1,0,0,1,0,1,1,1,1,0,0
"2593",1,1,0,0,1,1,1,1,0,0,1,1,1,0,0
"9514",0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
"5476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2588",0,1,1,1,0,0,1,1,0,0,1,1,1,0,0
"2581",0,1,1,1,0,1,0,1,0,1,0,0,0,1,1
"2583",0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
"55454",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55790",0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
"79586",0,1,0,0,1,1,0,1,1,0,1,1,0,0,0
"337876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22856",1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
"63917",1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
"11226",1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
"55568",1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
"2589",1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
"51809",1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"8693",1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
"2591",1,0,0,0,0,1,1,0,0,1,0,0,0,1,1
"117248",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"26290",0,0,1,1,0,0,1,1,0,1,1,0,0,1,1
"114805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79695",0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
"50614",0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
"79623",1,1,1,0,1,0,0,0,1,0,1,1,0,0,0
"2590",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"11227",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"81031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126792",0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
"11285",0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
"8972",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26301",1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
"4329",0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
"7915",1,0,0,1,1,1,1,0,1,0,0,1,0,0,1
"2731",0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
"275",0,0,1,1,0,0,1,0,1,1,1,1,0,0,1
"2653",1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
"2651",1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
"55343",1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
"8836",0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
"79017",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
"8908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992",1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
"2997",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6472",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6470",1,1,0,0,1,0,1,0,0,1,1,1,0,0,0
"2717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2632",1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
"2990",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8372",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
"26035",1,0,0,1,1,0,0,1,0,0,0,1,0,1,1
"54480",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2131",1,1,0,0,0,1,0,1,0,1,1,1,1,0,0
"2132",1,1,0,0,0,1,1,1,0,0,0,0,1,0,0
"27087",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"26229",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"135152",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4669",0,1,0,0,0,1,1,0,0,1,1,1,0,0,0
"64579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8509",0,1,1,1,0,0,1,1,0,0,0,1,0,0,1
"3340",1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
"2137",1,1,0,0,1,1,1,0,0,0,1,1,0,0,1
"2135",1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
"2134",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"144195",1,0,0,0,0,0,0,1,1,0,1,1,0,1,1
"154091",0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"11182",0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
"56606",0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
"6523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
"5837",0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
"5834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5836",0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
"2729",1,1,1,0,1,1,0,1,1,1,0,0,0,1,1
"2730",0,1,1,0,1,1,1,0,1,0,0,0,1,0,1
"2746",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2747",1,1,0,0,0,1,1,0,1,0,0,1,0,0,1
"10841",0,1,0,1,0,1,0,1,0,0,1,0,0,1,1
"27165",1,0,1,1,0,0,0,1,0,1,1,1,0,1,0
"2744",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79751",1,1,1,0,1,0,1,0,1,0,1,1,0,0,0
"83733",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"2639",1,0,1,0,1,1,1,0,1,0,1,1,0,0,0
"57084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57030",0,0,1,1,1,0,1,1,1,1,0,1,1,0,1
"246213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51179",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2628",0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
"9380",0,1,1,1,0,1,1,1,0,0,1,1,1,0,0
"2712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2713",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2710",0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
"3029",0,1,1,0,0,1,1,1,0,0,1,1,1,0,0
"6536",1,1,1,0,1,1,1,0,0,0,1,1,0,0,0
"5226",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27232",0,0,1,1,0,0,0,1,1,1,1,1,1,0,0
"57678",1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
"80055",1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
"54965",0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"93183",1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
"2936",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2876",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5052",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2879",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2877",0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
"257202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2878",1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
"2882",1,1,0,0,0,1,1,0,0,0,1,1,1,1,0
"10935",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2937",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2678",1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
"2679",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2983",1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
"4881",0,1,1,0,1,0,1,1,1,1,1,1,0,0,1
"3000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2974",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"4882",0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
"2986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2982",0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
"2984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11238",0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
"23556",0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
"55650",1,0,0,0,1,1,0,0,0,1,0,1,1,0,0
"53905",0,0,1,1,0,1,0,0,1,1,1,0,1,0,0
"50506",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"343",0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
"5281",0,0,1,1,1,0,0,0,1,0,1,0,1,1,1
"84720",0,1,0,0,0,1,1,1,0,0,1,1,0,1,1
"54872",1,1,0,1,0,0,0,1,0,0,1,1,0,0,1
"80235",0,1,1,1,0,0,1,1,0,0,1,0,1,0,0
"128869",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"10026",0,0,1,1,1,1,0,1,1,1,0,0,0,1,1
"51604",1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
"94005",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8733",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3028",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3033",0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
"3037",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"3038",0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
"3036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27235",1,0,0,0,1,1,1,0,1,0,1,1,1,0,0
"6522",1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
"83697",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"6521",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6508",0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"2645",0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
"3098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3099",1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
"80201",0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"3101",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"3081",1,0,0,0,1,0,1,1,0,0,0,1,0,1,1
"11112",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3067",0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
"496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8942",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"3157",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155",0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
"3162",0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"26062",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"197257",0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
"6448",0,1,1,1,0,0,0,1,0,1,1,1,0,0,1
"3290",1,1,0,0,1,1,0,1,1,1,1,0,1,0,0
"3291",1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
"3292",1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
"3294",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"51478",1,0,1,1,1,0,0,1,0,0,0,1,1,0,0
"3283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80270",1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
"57026",0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
"3419",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"3421",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3420",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3417",0,0,1,1,1,0,0,0,1,1,0,1,1,0,1
"3418",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7173",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"3425",0,1,1,1,0,0,1,0,1,0,1,1,0,0,0
"587",1,1,0,0,0,1,1,0,0,1,1,1,0,0,0
"8501",1,1,1,0,0,1,0,1,1,1,1,1,0,0,1
"55586",1,1,0,1,0,0,0,0,1,0,1,1,1,1,0
"114134",0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
"6526",1,0,0,1,0,1,0,1,0,1,0,0,0,1,1
"3422",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91734",0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
"160728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8801",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8802",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8803",1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
"9990",0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
"6560",0,1,1,1,1,0,1,0,1,0,0,1,0,0,1
"57468",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"3795",0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
"84679",1,0,0,0,1,1,0,0,1,0,0,1,0,0,1
"23315",0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
"8564",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3938",0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
"53",1,1,0,0,0,1,0,1,0,1,1,1,1,0,0
"3931",0,0,1,1,0,0,0,1,1,0,1,1,1,0,0
"387775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124637",1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
"366",0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
"11283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4047",0,1,1,1,1,0,0,0,0,1,1,1,0,0,1
"1178",0,0,0,0,1,1,0,1,0,1,0,0,1,1,1
"5321",1,0,1,0,1,1,0,0,0,0,0,1,0,1,1
"29124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51268",0,0,1,1,0,1,0,1,1,0,1,1,1,0,0
"4023",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"1056",1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
"3990",0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
"80339",0,0,1,1,0,0,1,1,1,1,0,1,0,0,1
"11343",0,1,0,0,0,1,1,0,1,0,1,1,1,0,0
"50487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6309",1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
"4048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4258",0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
"4259",0,0,1,1,0,1,0,1,0,1,1,1,1,0,0
"4056",0,0,1,1,0,1,1,1,0,0,0,1,0,1,0
"2954",0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
"2548",1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
"56922",0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
"64087",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23417",0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
"4357",1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
"4190",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4200",1,0,1,0,1,0,0,1,1,0,0,1,1,1,1
"4199",0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
"10873",1,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"3620",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"1545",0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
"1543",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
"1557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1544",0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
"27430",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4144",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4548",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"4598",0,1,1,1,1,0,1,0,1,1,1,1,0,0,0
"8867",0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
"3635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3632",1,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"3636",0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"27124",0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
"3633",0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
"56623",0,1,1,1,1,0,0,0,1,0,1,1,1,0,0
"3628",0,0,1,1,1,0,1,0,0,0,1,1,1,0,0
"3706",0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"3707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80271",0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
"51477",0,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"8821",1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
"3631",0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"2595",0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"84693",0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
"4594",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4507",1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"10797",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56913",1,0,1,1,1,0,0,0,1,1,0,0,0,1,1
"91703",1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4668",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9498",1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
"57282",0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
"6528",0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
"482",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
"476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23439",1,0,0,0,0,1,1,1,1,1,1,0,0,0,1
"477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",1,1,0,0,1,1,0,0,1,1,0,0,1,1,1
"478",0,0,1,1,1,0,1,0,0,1,1,1,0,1,0
"6549",0,0,1,1,1,0,0,0,1,0,1,0,1,1,0
"6550",0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"6548",1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
"84735",0,1,1,1,0,0,1,1,0,1,1,0,1,0,1
"55748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57419",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"123041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9187",0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
"25769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124583",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79077",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9583",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
