"","GSM900567","GSM900568","GSM900569","GSM900560","GSM900561","GSM900562","GSM1293941","GSM1293942","GSM1293943","GSM1293948","GSM1293949","GSM1293950","GSM2151972","GSM2151974","GSM2151976"
"6515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1718",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1717",0,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"8560",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123099",0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"11309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1723",1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
"1809",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1808",1,1,0,0,0,1,0,0,0,0,1,1,1,0,0
"1807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23539",0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
"2224",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"29958",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60386",0,1,0,0,1,0,1,1,1,1,0,0,0,1,0
"84920",1,1,0,0,1,0,0,0,0,0,1,1,1,0,1
"79087",1,1,0,0,0,1,0,0,0,0,1,1,0,1,1
"26002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621",1,0,1,0,1,1,0,1,1,0,0,0,0,0,1
"7299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6530",1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"6581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5224",1,1,0,0,0,1,1,0,0,0,1,1,1,0,1
"5223",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4597",1,1,0,1,1,0,1,1,1,0,0,0,1,0,0
"51071",0,1,1,0,0,1,1,0,0,1,1,1,1,0,1
"1806",1,1,0,0,1,1,0,0,0,0,1,1,0,1,0
"7083",1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
"7084",0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
"1854",1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"3704",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10682",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"1892",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"549",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1891",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11001",1,0,0,1,1,0,1,1,1,1,0,0,0,0,1
"28231",1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
"53919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10257",1,1,0,0,1,0,1,1,1,1,0,0,1,0,0
"28232",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2109",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"2108",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2110",1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
"55500",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55224",0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"8790",0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
"51086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2181",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2180",0,1,0,1,1,0,1,1,1,1,0,0,0,0,1
"2182",0,0,1,1,0,0,1,1,1,1,0,0,0,1,1
"81616",1,1,0,1,1,0,1,1,1,0,0,1,1,0,1
"51703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23305",1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"116285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6785",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
"60481",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79071",0,1,1,1,1,0,1,1,1,1,0,0,1,0,1
"1579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2194",1,0,1,1,0,0,1,1,1,1,0,0,0,1,0
"10999",0,0,1,1,0,0,1,1,1,1,0,0,1,0,0
"376497",1,0,0,0,0,1,1,1,0,1,0,0,0,1,1
"230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5208",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5207",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"2203",0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
"5210",0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
"5209",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2235",0,0,1,1,1,0,1,1,1,1,0,0,1,1,0
"10840",0,1,1,0,0,1,1,1,1,0,0,0,1,0,0
"79901",0,0,0,0,0,1,1,1,0,1,0,0,0,1,1
"197258",0,0,1,0,0,1,0,1,1,0,1,1,1,1,0
"125061",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"1719",1,1,0,1,1,0,0,0,1,1,1,1,1,0,0
"2356",0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
"155184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29988",1,0,1,1,0,1,1,1,0,0,1,0,0,1,0
"66035",1,0,1,1,1,0,0,0,0,0,1,1,0,0,1
"6518",0,1,1,0,0,1,1,0,0,1,1,1,1,0,1
"6514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25902",0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
"4522",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2519",1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
"2517",1,1,0,1,0,1,1,1,0,1,0,0,0,1,0
"2184",1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"2271",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2523",1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
"2525",0,0,1,0,1,1,0,1,0,0,1,1,1,0,1
"10690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2683",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9334",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"8704",0,1,0,1,1,0,1,1,1,1,0,0,1,0,0
"8703",1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
"2820",1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"5832",1,0,0,0,1,1,1,1,1,1,0,0,1,1,0
"9563",0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
"2539",1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
"2542",0,1,0,1,1,0,1,1,0,0,1,0,1,0,1
"2593",1,0,0,1,1,0,0,0,1,0,1,1,1,0,1
"9514",1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
"5476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2720",1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"2588",0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
"2581",1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
"2583",0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
"55454",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55790",1,0,0,0,0,1,0,0,0,0,1,1,1,0,1
"79586",0,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"337876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63917",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11226",1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
"55568",0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
"2589",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"51809",0,1,0,0,1,1,0,0,0,0,1,1,0,0,1
"8693",1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
"2591",0,1,0,1,1,0,1,0,0,0,1,1,0,1,0
"117248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26290",0,1,1,1,1,0,0,0,1,0,1,1,1,0,0
"114805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79695",1,0,0,1,0,1,0,0,0,1,1,1,0,1,0
"50614",1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"79623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2590",0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
"11227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126792",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"11285",0,0,1,1,1,0,1,1,1,0,0,0,1,0,1
"8972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26301",0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
"4329",1,1,0,0,1,0,0,0,0,0,1,1,1,0,0
"7915",1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
"2731",1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
"275",0,1,1,1,1,0,0,0,0,0,1,1,1,0,1
"2653",1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
"2651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55343",0,1,0,1,1,0,1,1,0,1,0,0,0,1,0
"8836",1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
"79017",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"8908",1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
"2992",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"2997",1,0,0,1,0,0,0,1,1,0,0,1,1,0,0
"2998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687",0,1,1,0,1,0,1,0,0,0,1,1,1,1,0
"6472",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"6470",1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
"2717",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"2632",0,1,1,0,1,1,1,1,1,1,0,0,1,0,0
"2990",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8372",1,0,0,1,1,0,1,1,0,1,0,0,1,1,1
"26035",1,1,0,1,1,0,1,0,0,0,1,1,0,1,0
"54480",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2131",1,1,0,0,1,0,1,0,0,1,1,1,0,1,0
"2132",1,1,0,0,0,1,1,1,0,1,0,0,0,1,0
"27087",1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
"26229",1,0,1,1,0,0,1,1,1,0,0,0,1,0,0
"135152",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
"4669",1,1,0,1,1,0,0,0,1,0,1,1,1,0,0
"64579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3340",1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
"2137",0,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"2135",1,1,0,1,1,0,1,0,1,1,0,0,1,1,1
"2134",0,1,1,1,1,0,1,0,1,0,1,0,1,0,1
"144195",0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
"154091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11182",0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
"56606",1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
"6523",0,0,1,1,0,1,0,1,1,1,0,0,1,0,1
"178",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5837",1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"5834",0,0,1,0,0,1,1,0,0,0,1,1,0,1,1
"5836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2729",0,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"2730",0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"2746",0,0,1,0,0,1,1,1,0,1,0,0,1,1,1
"2747",1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
"10841",0,1,1,1,0,1,0,1,0,0,1,1,1,0,1
"27165",1,0,0,1,1,0,1,0,0,1,1,0,1,1,0
"2744",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79751",0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
"83733",1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
"2639",1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
"57084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57030",0,0,1,0,0,1,0,1,1,1,0,1,1,0,0
"246213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51179",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"54363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9380",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2713",1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"2710",1,1,0,0,0,1,1,1,1,1,0,0,1,1,0
"3029",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6536",1,1,0,0,1,0,1,1,1,1,0,0,1,1,0
"5226",1,1,0,1,0,0,1,1,1,1,0,0,1,1,0
"27232",1,1,0,1,1,0,0,0,0,0,1,1,1,0,0
"57678",0,1,0,0,1,0,1,1,1,1,0,0,1,0,0
"80055",0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
"54965",1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"93183",1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"2936",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2876",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5052",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2879",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2877",1,1,0,0,0,1,0,1,1,1,1,1,0,0,1
"257202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2878",0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
"2882",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10935",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"2937",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"2678",0,1,0,0,0,1,1,1,1,0,0,0,1,0,1
"2679",0,1,0,0,0,1,1,1,1,0,0,0,1,0,1
"2983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4881",1,0,0,1,0,1,1,0,1,0,1,1,1,0,1
"3000",0,1,1,0,0,1,1,0,1,0,1,1,1,0,0
"2974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4882",1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"2986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"11238",0,1,1,1,1,0,0,0,0,0,1,1,1,0,1
"23556",0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
"55650",1,0,1,1,0,1,1,0,0,0,1,1,1,0,0
"53905",0,0,1,1,0,0,1,1,1,1,0,0,0,0,1
"50506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
"5281",1,1,0,0,1,0,1,0,0,1,0,1,1,0,1
"84720",1,1,0,0,1,0,0,1,0,0,1,1,1,0,1
"54872",0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
"80235",1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"128869",0,0,1,1,1,0,1,1,1,1,0,0,1,1,0
"10026",1,1,0,0,1,1,1,0,0,1,1,1,1,1,0
"51604",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94005",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8733",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"3028",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"3033",1,1,0,0,1,1,1,0,0,1,0,0,0,1,0
"3037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038",1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
"3036",0,1,1,0,1,1,0,1,0,0,1,0,1,0,1
"27235",1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
"6522",1,0,0,1,0,1,0,1,1,0,1,0,1,0,0
"83697",0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"6521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6508",1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"2645",1,1,0,1,1,0,1,1,1,1,0,0,1,0,0
"3098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3099",0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
"80201",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3101",0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
"3081",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"11112",1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
"3067",1,1,0,1,0,1,0,1,1,1,0,0,1,0,1
"496",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"495",1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"8942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"3158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155",1,0,1,1,1,0,0,0,0,0,1,1,0,0,1
"3162",0,1,1,0,0,1,0,1,1,1,0,0,1,0,0
"26062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197257",0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
"6448",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"3290",0,1,1,1,1,0,1,1,0,1,0,0,1,0,1
"3291",1,0,0,1,0,1,1,1,1,1,0,0,1,1,0
"3292",1,1,0,1,1,0,0,0,0,0,1,1,1,0,0
"3294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51478",1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
"3283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80270",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
"57026",1,1,0,1,0,0,1,0,0,0,1,1,0,1,1
"3419",1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"3421",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3420",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3417",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"3418",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"7173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3425",1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
"587",1,1,0,1,0,0,1,1,1,1,0,0,1,1,0
"8501",0,0,1,1,0,1,0,1,1,0,1,1,0,1,0
"55586",1,1,0,0,1,0,0,1,1,0,1,0,1,0,0
"114134",1,1,0,0,1,0,1,0,0,1,1,1,1,1,0
"6526",1,1,0,0,0,1,0,0,0,0,1,1,1,1,1
"3422",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91734",1,0,0,0,1,0,1,1,1,1,0,0,1,0,0
"160728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8801",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8802",0,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"8803",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9990",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"6560",0,1,1,0,0,1,0,0,0,0,1,1,0,1,1
"57468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3795",0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
"84679",1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
"23315",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3938",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"53",0,1,1,0,0,1,1,1,1,0,0,0,1,0,0
"3931",1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
"387775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124637",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4047",0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
"1178",0,1,1,1,0,0,0,1,1,1,0,0,1,0,0
"5321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51268",1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
"4023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11343",1,0,0,0,1,1,1,1,0,0,1,0,1,0,0
"50487",1,1,0,1,1,0,0,1,1,0,1,1,1,0,1
"9227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6309",0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
"4048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4258",0,0,1,1,1,0,1,1,1,1,0,0,1,0,1
"4259",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"4056",1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"2954",1,0,1,1,1,0,0,1,0,0,1,0,1,1,0
"2548",0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
"56922",0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
"64087",1,0,1,0,1,1,1,1,1,1,0,0,0,1,0
"23417",1,0,0,1,1,0,0,0,0,0,1,1,1,1,0
"4357",0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
"4190",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4199",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10873",1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"3620",1,0,0,1,1,0,1,0,1,1,1,0,1,0,1
"1545",1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"1543",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"1557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1544",0,1,1,0,0,1,0,1,1,0,1,1,1,0,1
"27430",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4144",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4143",1,1,0,0,0,1,0,1,1,1,0,0,1,1,0
"4548",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"4598",1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"8867",0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
"3635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3632",0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
"3636",0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
"27124",0,1,1,1,0,1,0,0,1,0,1,1,1,0,0
"3633",0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
"56623",0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
"3628",0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"3706",1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
"3707",1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
"80271",1,0,0,1,0,0,1,1,1,1,0,0,1,0,0
"51477",1,1,0,0,1,0,0,0,1,1,0,1,0,1,1
"8821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3631",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"2595",0,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"84693",1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"4594",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"80168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4507",1,1,0,0,1,0,1,0,0,1,1,0,1,1,0
"10797",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"56913",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91703",1,0,1,1,1,0,0,1,1,1,1,0,1,0,0
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4668",1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
"9498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6528",0,1,1,0,0,1,1,0,0,1,0,0,1,0,0
"482",1,1,0,0,0,1,0,0,0,0,1,1,1,0,1
"476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"23439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",1,0,1,1,1,0,1,0,1,0,1,0,1,1,0
"481",0,1,0,0,1,0,1,1,1,1,0,0,0,1,0
"478",1,1,0,1,0,0,0,1,1,1,0,1,0,1,1
"6549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6550",1,0,1,1,1,0,1,1,1,0,0,0,0,0,1
"6548",1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
"84735",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"55748",0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
"6559",0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
"57419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123041",1,0,1,1,1,0,0,1,0,0,1,0,1,1,0
"9187",1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
"25769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124583",0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
"79077",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"9583",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1841",1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
