"","GSM2859419","GSM2859447","GSM2859476","GSM2859511","GSM3319770","GSM3319879","GSM3319880","GSM3319893","GSM3319899","GSM2302911","GSM2302912","GSM2302915","GSM2302918","GSM2302919","GSM2302922","GSM2302923","GSM2616452","GSM2616676","GSM2616686","GSM2616689","GSM2616692"
"9488",0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1
"10380",0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1
"686",0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
"8884",1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
"80704",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"51733",0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
"7108",0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"50814",0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"3295",0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
"6307",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"493",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"492",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"491",0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"490",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0
"847",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6543",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"6547",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6546",1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
"166785",0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0
"2538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92579",1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0
"1373",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"873",0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
"10423",0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
"8760",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
"1040",0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
"56994",0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"10390",1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
"64781",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10087",1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1
"6565",0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"9023",1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"1103",0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"162466",0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
"9468",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"5130",1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
"6579",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6554",0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"55349",1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"1120",0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0
"1119",1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"60482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6582",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"6584",0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0
"6820",1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"10948",1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
"19",1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0
"1118",0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1
"27159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54682",1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0
"9058",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6576",0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
"1159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548596",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1160",1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
"1158",0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"1152",0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"5172",0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"65010",1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
"54675",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"10559",1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
"55907",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8034",0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0
"8824",1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
"51805",1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
"51004",0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0
"10229",1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"2650",0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1
"9245",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"51301",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"192134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"386757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6535",0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
"1384",1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
"6583",0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"1431",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"54677",0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"8140",1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
"23428",1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1
"1036",1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"23657",0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
"57379",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"978",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7371",0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
"83549",1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
"51727",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"129607",1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
"160851",0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
"8526",1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
"1606",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8527",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"1607",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1608",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1609",0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1
"8525",0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0
"9162",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51022",1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1
"2745",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"8528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10455",1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0
"1632",0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0
"1633",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1638",0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"6319",0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1
"9415",0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"3992",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
"8694",0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1
"84649",0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
"1716",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"6513",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"6517",1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0
"6515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1718",0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"1581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1717",1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
"8560",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"123099",0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"11309",1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"6783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1723",0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
"1809",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1808",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"1807",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"23539",1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"2224",0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1
"29958",1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
"60386",0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
"84920",0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"79087",1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"26002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1621",0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"7299",1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6530",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6581",0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1
"669",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"5224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5223",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"4597",1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"51071",0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1
"1806",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
"7083",0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"7084",0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
"1854",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"3704",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"10682",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"1892",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"549",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"1962",1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
"1891",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0
"11001",0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"28231",1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"53919",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10257",0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1
"28232",0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
"2109",0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"2108",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"2110",0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0
"55500",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"55224",1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1
"8790",0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"51086",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2181",1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"2180",1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"2182",0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
"81616",0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"51703",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"23305",0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
"116285",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"5167",1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"5169",1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"6785",1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1
"60481",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79071",1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0
"1579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2194",0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
"10999",1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1
"376497",0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1
"230",1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
"226",1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
"229",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5208",1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1
"5207",0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"2203",0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
"5210",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"5209",1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"8789",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
"2235",0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"10840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79901",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
"197258",1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
"125061",1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
"1719",0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0
"2356",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"155184",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29988",1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
"66035",0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"6518",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160428",0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
"25902",0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
"4522",1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
"2519",0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
"2517",0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"2184",0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
"2271",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2523",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2525",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"10690",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2683",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"9334",1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
"8704",0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0
"8703",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
"2820",0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"5832",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"9563",0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1
"2539",0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
"2542",1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"2593",0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
"9514",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1
"5476",1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0
"2720",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
"2588",1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
"2581",1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
"2583",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"55454",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"55790",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"79586",1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
"337876",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22856",1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"63917",1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"11226",1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
"55568",0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"2589",1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0
"51809",1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1
"8693",0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1
"2591",0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
"117248",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"26290",0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"114805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79695",0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
"50614",0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
"79623",0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"2590",1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"11227",0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
"81031",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"126792",0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"11285",0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"8972",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"175",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"26301",0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1
"4329",0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0
"7915",0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
"2731",1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"275",1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
"2653",1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"2651",1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
"55343",0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0
"8836",0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"79017",0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"8908",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2992",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"2997",0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"2998",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6472",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"6470",1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
"2717",1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
"2632",0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1
"2990",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
"8372",0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"26035",0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"54480",0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1
"2131",1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
"2132",1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"27087",0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"26229",1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"135152",1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
"4669",0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
"64579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9348",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"8509",1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1
"3340",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2137",1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
"2135",1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
"2134",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"144195",0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
"154091",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11182",1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
"56606",1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1
"6523",1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"178",1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
"5837",1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
"5834",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"5836",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
"2729",0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
"2730",0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
"2746",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2747",0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
